artist,count,popularity,tempo,loudness,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Bo Diddley,90,25.577777777777783,113.20721111111106,-12.468477777777776,0.4723022222222223,0.6542333333333333,0.5596177777777778,0.0250646644444444,0.1688388888888889,0.0596988888888888,0.7031666666666666
Boards of Canada,52,44.69230769230769,114.51446153846156,-18.8655,0.3797935384615385,0.5236192307692309,0.4145115384615386,0.7950755769230765,0.1374423076923077,0.0864346153846154,0.3135230769230769
Bob Brookmeyer,47,23.46808510638298,111.96625531914896,-18.10225531914894,0.855148936170213,0.5422340425531914,0.2657957446808511,0.328259370212766,0.1209617021276595,0.0605106382978723,0.568036170212766
Bob Clearmountain,14,47.57142857142857,125.17085714285712,-6.652714285714287,0.2164142857142857,0.5157142857142857,0.6738571428571428,0.0078497128571428,0.1890428571428571,0.0414428571428571,0.5147142857142858
Bob Crosby & The Bob Cats,6,52.33333333333334,97.41366666666669,-14.033,0.981,0.5896666666666667,0.1861,0.0262491333333333,0.1858666666666666,0.0344333333333333,0.5713333333333334
Bob Dorough,24,13.083333333333336,111.23191666666663,-15.92,0.6945833333333334,0.6098333333333334,0.2884166666666667,0.0031591666666666,0.2545083333333334,0.1124833333333333,0.5585833333333333
Bob Dylan,959,30.75495307612096,126.16144734098016,-11.278404588112616,0.57589811261731,0.5107653806047957,0.4742041710114706,0.0382578699165797,0.3035401459854015,0.063632116788321,0.5496502606882171
Bob James,29,35.93103448275862,113.02824137931036,-14.322586206896544,0.4158793103448276,0.6292758620689654,0.4361379310344826,0.6369103448275862,0.119755172413793,0.0364310344827586,0.5419724137931033
Bob Luman,6,33.0,113.35233333333332,-10.701,0.7150000000000002,0.6390000000000001,0.5556666666666668,0.0793333333333333,0.3543333333333333,0.0457333333333333,0.7480000000000001
Bob Marley & The Wailers,529,43.24007561436672,121.97923629489594,-9.6195236294896,0.1939634650283552,0.7517920604914934,0.5438695652173914,0.02555643,0.2765120982986765,0.1494207939508507,0.7480245746691871
Bob Norberg,6,27.83333333333333,98.69183333333336,-19.3005,0.6898333333333332,0.4111666666666667,0.09965,0.2070200333333333,0.2082333333333333,0.0511666666666666,0.2306666666666666
Bob Seger,225,37.28,127.7853244444444,-5.752928888888885,0.1597709155555554,0.5233422222222222,0.7801111111111109,0.0264973931555555,0.3640471111111109,0.067903111111111,0.5195226666666669
Bob Weir,16,29.5,123.744625,-7.6465,0.1403412499999999,0.579875,0.6996249999999998,0.03026079,0.1406375,0.0311749999999999,0.7347499999999999
Bob Welch,6,41.333333333333336,102.69933333333334,-13.562666666666669,0.0553,0.6313333333333333,0.555,9.47e-06,0.1816666666666666,0.0327666666666666,0.8093333333333333
Bob Wills,37,16.297297297297305,129.41697297297296,-10.637972972972976,0.6684324324324324,0.6063783783783784,0.3799459459459458,0.0516389621621621,0.2398891891891892,0.0569189189189189,0.7541891891891891
Bob Wills & His Texas Playboys,37,10.783783783783784,121.5491621621622,-9.808756756756756,0.8465945945945947,0.7016486486486487,0.4679729729729731,0.1043733913513513,0.1959027027027026,0.0627837837837837,0.8773783783783782
Bobbi Humphrey,8,37.5,90.83725,-12.081499999999998,0.30075,0.4320000000000001,0.6539999999999999,0.100779025,0.145175,0.06585,0.599
Bobbie Gentry,30,31.83333333333333,118.39569999999998,-13.592533333333336,0.6162666666666665,0.5486333333333333,0.3420333333333333,0.0001009733333333,0.0988933333333333,0.0451733333333333,0.6539333333333331
"Bobby ""Blue"" Bland",52,28.92307692307693,131.44938461538462,-15.667576923076918,0.5446500000000001,0.5219615384615385,0.359,0.2082238057692308,0.3164076923076923,0.0568461538461538,0.6063076923076923
"Bobby ""Boris"" Pickett",20,40.25,121.78655,-13.94465,0.35225,0.6586000000000001,0.4642499999999998,0.059114954,0.214025,0.181095,0.7524
Bobby Bare,81,30.7283950617284,112.074111111111,-13.268345679012349,0.6985555555555549,0.5693456790123455,0.3723333333333333,0.0005113056790123,0.3153728395061725,0.0392481481481481,0.6704814814814813
Bobby Brown,46,40.58695652173913,114.35269565217394,-9.467695652173914,0.0583909565217391,0.6961739130434781,0.6991521739130434,0.0097806547826086,0.1175217391304347,0.05635,0.7267391304347828
Bobby Butler,11,13.181818181818182,108.76563636363636,-5.119636363636364,0.4925454545454546,0.4476363636363637,0.476,0.0154050736363636,0.2350909090909092,0.0301181818181818,0.6240909090909091
Bobby Charles,14,33.714285714285715,116.1677142857143,-12.921285714285714,0.5007142857142857,0.6112857142857143,0.3647142857142856,0.0049862528571428,0.1027428571428571,0.0663714285714285,0.6637142857142857
Bobby Darin,137,24.67883211678832,115.31595620437948,-12.138678832116794,0.735912408759124,0.470124087591241,0.3582696350364965,0.0029568362043795,0.2028437956204379,0.050663503649635,0.5239956204379559
Bobby Day,24,19.666666666666668,114.63683333333331,-11.994833333333334,0.7652500000000001,0.5559166666666667,0.4065,0.0068428383333333,0.1603499999999999,0.0544416666666666,0.7019166666666669
Bobby Hutcherson,12,37.833333333333336,113.4235,-15.786833333333332,0.8481666666666664,0.4681666666666667,0.3353666666666666,0.5717833333333333,0.1027833333333333,0.0428833333333333,0.4311000000000001
Bobby Lewis,6,30.33333333333333,142.18699999999995,-8.205,0.2996666666666666,0.5393333333333333,0.7699999999999999,0.0,0.1046999999999999,0.0563333333333333,0.9363333333333332
Bobby McFerrin,13,36.692307692307686,96.77715384615384,-23.743538461538463,0.8395384615384613,0.5276153846153847,0.115436923076923,0.0235842153846153,0.0846076923076923,0.0953,0.5418923076923077
Bobby Pulido,18,52.55555555555557,165.72155555555554,-7.448888888888887,0.2092888888888888,0.6133333333333335,0.6232222222222221,1.895555555555556e-05,0.1261666666666666,0.0434777777777777,0.8166666666666667
Bobby Rydell,20,25.15,112.8951,-8.478950000000003,0.6328000000000001,0.4654999999999999,0.4981999999999998,2.6681000000000008e-05,0.2896,0.077165,0.5915
Bobby Shmurda,9,61.66666666666666,149.49311111111118,-6.172999999999997,0.0513444444444444,0.7978888888888891,0.6201111111111112,4.022222222222223e-07,0.1820444444444444,0.3062000000000001,0.557111111111111
Bobby Timmons,13,20.53846153846154,112.9636153846154,-14.857692307692304,0.8401538461538459,0.5700769230769231,0.3303846153846154,0.5237692307692308,0.1431384615384615,0.0481076923076923,0.5706153846153847
Bobby V.,9,58.0,121.71544444444444,-4.670999999999999,0.2509333333333333,0.6644444444444445,0.7445555555555556,0.0005188711111111,0.2087777777777778,0.1447333333333333,0.7073333333333333
Bobby Vee,58,26.13793103448276,108.73451724137932,-11.95960344827587,0.7341034482758618,0.5135689655172414,0.3595862068965518,4.451034482758621e-06,0.1889413793103448,0.0372586206896551,0.6370862068965519
Bobby Vinton,98,31.46938775510204,99.19818367346936,-12.517285714285723,0.7767142857142859,0.3659183673469387,0.2635081632653062,7.034408163265306e-05,0.2145,0.0301632653061224,0.4107346938775509
Bobby Womack,82,33.890243902439025,119.10462195121949,-10.404475609756096,0.3720712195121952,0.5537195121951218,0.584609756097561,0.0297770043902439,0.1743792682926829,0.0496658536585366,0.6860975609756098
Bodeans,10,39.2,125.15660000000004,-12.4324,0.1582054,0.6117999999999999,0.6205999999999999,0.0189802,0.25468,0.0331799999999999,0.8453999999999999
Body Count,8,41.5,141.14225,-7.625499999999999,0.01193625,0.486,0.84425,0.10512742,0.41275,0.1740499999999999,0.517
Bohannon,6,30.66666666666667,116.27500000000002,-10.42,0.0026433333333333,0.7633333333333333,0.8756666666666666,0.0850666666666666,0.1105333333333333,0.0649666666666666,0.8029999999999999
Bola Sete,18,27.44444444444445,109.90944444444445,-16.274666666666672,0.8354444444444443,0.5411111111111111,0.3436666666666668,0.436282,0.1348,0.0378777777777777,0.7388888888888887
Bolt Thrower,10,39.2,108.7234,-8.0288,2.096e-06,0.243,0.9084,0.8644000000000001,0.1334199999999999,0.0958799999999999,0.17016
Bombay Bicycle Club,8,57.75,114.28825,-6.3420000000000005,0.42775,0.6130000000000001,0.78475,0.09753025,0.100925,0.0338,0.4885000000000001
Bon Iver,67,58.74626865671642,113.55410447761194,-14.020373134328358,0.8323862686567162,0.4628805970149253,0.294107462686567,0.2302358495522389,0.1688671641791045,0.0648895522388059,0.2118626865671642
Bon Jovi,123,50.08130081300813,125.99665040650406,-4.711731707317076,0.0595889447154471,0.448837398373984,0.8466910569105691,0.0066480165853658,0.1901154471544715,0.0473341463414634,0.4601626016260164
Bone Thugs-N-Harmony,92,45.22826086956522,120.08825,-8.414989130434781,0.1710183760869564,0.7249565217391307,0.6045869565217388,0.006839629347826,0.3250521739130433,0.1429380434782609,0.5717934782608692
Boney James,31,40.64516129032258,101.1153870967742,-9.898419354838714,0.2569419354838709,0.6032258064516128,0.5486129032258064,0.5003357258064516,0.1235903225806451,0.0379,0.5143870967741935
Boney M.,44,47.63636363636363,122.56518181818188,-7.8700454545454575,0.1890245454545455,0.7135,0.7688636363636366,0.138223615,0.2044227272727272,0.0588590909090908,0.8861363636363635
Bonnie Raitt,114,34.71052631578947,115.5930526315789,-11.8925701754386,0.4893140350877192,0.6107456140350873,0.4392070175438597,0.0126827889473684,0.1670035087719298,0.0379631578947368,0.5715877192982456
Bonny Cepeda,13,40.46153846153846,142.87399999999997,-7.900230769230768,0.5393076923076923,0.6469230769230769,0.6677692307692307,0.0044987353846153,0.1431076923076923,0.074476923076923,0.9264615384615384
Bonobo,19,47.73684210526316,103.9621052631579,-10.074789473684213,0.4421726315789474,0.5781578947368423,0.5772631578947368,0.7375263157894737,0.1543894736842105,0.0692473684210526,0.3702526315789473
Booboo Stewart,7,62.57142857142857,130.49485714285714,-5.430428571428571,0.0663085714285714,0.6112857142857143,0.8857142857142856,2.4742857142857138e-06,0.4406571428571428,0.158,0.5434285714285714
Boogie Down Productions,18,36.66666666666666,121.94011111111112,-11.814444444444444,0.0637233333333333,0.8626666666666667,0.5985555555555555,4.703666666666667e-05,0.137711111111111,0.3321111111111112,0.6631111111111112
Book Of Love,14,30.85714285714285,130.363,-8.105857142857143,0.0504722999999999,0.6709999999999999,0.7158571428571427,0.4072017142857143,0.1177142857142856,0.041,0.6201428571428572
Booker Ervin,14,23.714285714285715,120.88128571428568,-17.15542857142857,0.6488571428571428,0.4571428571428571,0.2684714285714286,0.2742351857142856,0.1207285714285714,0.0369857142857142,0.4654285714285716
Booker Little,16,13.0,108.77625,-15.69,0.7871249999999999,0.4811250000000002,0.3072499999999999,0.547575,0.2020374999999999,0.053125,0.569375
Booker T. & the M.G.'s,98,29.57142857142857,116.05608163265303,-14.76522448979592,0.4624234693877552,0.6822448979591839,0.3775469387755102,0.7681446612244898,0.1212979591836735,0.0512836734693877,0.6466122448979593
Boosie Badazz,43,49.069767441860456,129.26104651162788,-6.554162790697676,0.0394046976744186,0.7759999999999999,0.6441162790697675,3.144186046511628e-06,0.1911255813953488,0.2312906976744185,0.5136279069767443
Boots Randolph,10,19.4,127.1256,-10.2602,0.6612,0.5426,0.6854000000000001,0.8708,0.09458,0.03692,0.7456
Bootsy Collins,30,33.93333333333333,113.59093333333333,-10.53,0.274,0.6531999999999999,0.6390666666666666,0.0003907026666666,0.2386333333333333,0.1282533333333333,0.7732666666666665
Boris Karloff,18,38.22222222222222,112.565,-13.209277777777777,0.8995000000000002,0.5443333333333333,0.3590555555555557,0.0028857933333333,0.1973888888888888,0.2130888888888888,0.4897222222222223
Boston,72,43.61111111111112,121.25547222222224,-11.583194444444445,0.168729361111111,0.3601944444444443,0.5785194444444446,0.1231153552777777,0.1601527777777777,0.0426,0.3805944444444444
Boston Pops Orchestra,49,27.020408163265305,109.11179591836736,-18.90116326530613,0.8445510204081634,0.2930979591836736,0.2368,0.6451648163265306,0.1703938775510204,0.0408448979591836,0.2729469387755102
Boston Symphony Orchestra,65,10.830769230769231,108.05735384615384,-24.14989230769231,0.8906000000000001,0.2736123076923076,0.1349624615384615,0.6000369230769232,0.1400861538461538,0.0417661538461538,0.201816923076923
Bow Wow,21,48.38095238095239,112.44023809523812,-6.693904761904763,0.0933209523809523,0.7604285714285713,0.6601428571428573,2.755619047619048e-05,0.1691428571428571,0.2119142857142857,0.6296666666666667
Bow Wow Wow,12,42.333333333333336,118.1915,-11.425999999999998,0.1176748333333333,0.6318333333333335,0.7231666666666667,0.0707,0.11755,0.0649333333333333,0.7360000000000001
Bowling For Soup,22,53.90909090909091,146.56918181818182,-4.5,0.0025190545454545,0.524,0.8407272727272725,4.236363636363636e-05,0.2020818181818182,0.0588272727272727,0.7244545454545455
Box Car Racer,20,45.8,131.8792,-4.4354,0.0929934,0.4969000000000002,0.8736999999999998,0.00085479,0.1594799999999999,0.06269,0.487
Boys Like Girls,23,52.34782608695652,148.96339130434785,-4.311434782608695,0.0472408695652173,0.4700434782608694,0.895391304347826,1.0756521739130437e-06,0.2759043478260869,0.1044739130434782,0.5074782608695653
Boyz II Men,92,43.52173913043478,111.83172826086953,-11.20259782608696,0.4074723913043478,0.5797173913043481,0.4450347826086956,0.0008450660869565,0.1691630434782607,0.0397336956521739,0.4351304347826087
Boz Scaggs,74,37.4054054054054,123.0096486486486,-9.455162162162162,0.2893243243243245,0.5525405405405406,0.5691351351351353,0.0277055321621621,0.2306297297297297,0.038654054054054,0.545435135135135
Brad Kane,12,55.16666666666666,122.6275,-16.64783333333333,0.7268333333333333,0.3833333333333333,0.22595,0.0008227333333333,0.3201666666666667,0.0654666666666666,0.3321666666666667
Brad Mehldau,9,41.55555555555557,114.54133333333334,-17.115111111111116,0.7173333333333334,0.4052222222222222,0.2937777777777777,0.6908890511111112,0.0968111111111111,0.0401777777777777,0.1785555555555555
